Epoch,Train_Loss
29,"[0.0012489838960791837, 0.002490237821050051, 0.003726120956805574, 0.004950809478759766, 0.006168341436305968, 0.0011983063641716452, 0.002379383039073784, 0.0035376992746561516, 0.0046758170889205294, 0.005824519566127232, 0.001097988721703281, 0.002218939276302562, 0.003438743943927669, 0.004473392021756213, 0.005529912259398389, 0.0009593460339458049, 0.0019326222043077484, 0.002894009101290663, 0.003848262754808955, 0.004848754466080866, 0.0012283693041120257, 0.0021441494917669216, 0.003097920938700187, 0.003970343806162601, 0.004832254858577952, 0.0009229104659136604, 0.0018863532122443704, 0.00276048051209009, 0.0036527898131298417, 0.004484168781953699, 0.0009122014246067079, 0.0019797794758772648, 0.002750875649331998, 0.0037290529042732813, 0.004508383694817038, 0.0008261206971497094, 0.0015768778825006565, 0.002326769227741145, 0.003134776283712948, 0.0038914975398728823, 0.0006770560320685892, 0.0014940089538317768, 0.0022483472263111785, 0.003011222326454996, 0.0038474774561008483, 0.0008934284658992992, 0.0016245156777005237, 0.002393056404690783, 0.003233062920450163, 0.0040015401760069265, 0.0009507988681312369, 0.0016718087877546038, 0.002362029452283843, 0.0030787048019280954, 0.003898835622963785, 0.0007332026858289703, 0.001492667238251502, 0.0021442669379610974, 0.00294108635237237, 0.0035800325569986294, 0.0007433459338019876, 0.001589921903209526, 0.0022649709717566225, 0.002843473378349753, 0.00363255080054788, 0.000664247785295759, 0.0013460266690294282, 0.002615639101557371, 0.0032972797425855106, 0.003977172995815758, 0.0007049942016601563, 0.0013165279997497045, 0.002066981451851981, 0.0027098208916287465, 0.003510041717721635, 0.0007629874574036158, 0.0015241743135852974, 0.002178905471032407, 0.002849179796811913, 0.003541308290818158, 0.0006447398161687771, 0.0011964458177069655, 0.0019627410824559315, 0.0025800379584817327, 0.0032210937067240226, 0.0006948059146143809, 0.001269706998552595, 0.0018655766158544719, 0.0024794977252222913, 0.0031252467932821326, 0.0008738923273166688, 0.001527430390109535, 0.0021249893733433314, 0.0028605156585949807, 0.003521952108174813, 0.0005199996964270327, 0.0010962172115550322, 0.001640010721543256, 0.002357970967012293, 0.002931141051925531, 0.0006855809187688748, 0.0012769062779530759, 0.0019278897357588056, 0.0024382709855792902, 0.003060077298589113, 0.0005073920017530938, 0.0010325417398404674, 0.0020250794066100563, 0.0027201428934305657, 0.003227745184377462, 0.0006151914596557618, 0.0011718760818994346, 0.0017465676780508347, 0.002284220967973982, 0.0027893380557789524, 0.000750605158445214, 0.0012938642501831054, 0.0019880861795249106, 0.0024236045164220473, 0.00306266135528308, 0.0006491300839335979, 0.001175393497242647, 0.001758922288397781, 0.002251993307546407, 0.0028324108364201394, 0.0005036171744851505, 0.001020118088281455, 0.0015678138492488058, 0.002161465853202243, 0.002865518722213617, 0.0005594390981337603, 0.0011167922540873038, 0.0015735909518073588, 0.0028616153091943564, 0.0033429385433677867, 0.001342632069307215, 0.0017741479392813031, 0.0022553602987978637, 0.00288629079065403, 0.003303377608291241, 0.0004670694094746053, 0.0009402951472947578, 0.0013632960680152188, 0.001999309884399927, 0.0024867782272210643, 0.0006653537269399948, 0.0011888617026705702, 0.0016719933117137235, 0.002218844790418609, 0.0026524320971064207]"
Epoch,Train_Loss
29,"[0.001245835087880367, 0.002491119448878184, 0.003697793623980354, 0.0049304522185766395, 0.006215067070071437, 0.001163881926977334, 0.002336216373603885, 0.0034683547300450946, 0.004625432471267316, 0.005741975607992221, 0.001105112428424739, 0.0021556943204222604, 0.0033050157242462412, 0.004301451033904773, 0.005320121861305557, 0.0009503873456426028, 0.0019314740285152148, 0.002922762942915203, 0.003856303431406742, 0.004883452583761776, 0.0008606095674659024, 0.0018285352242093126, 0.002740598886954684, 0.003673524776426684, 0.004576203883195124, 0.000985105177935432, 0.0017703102817054556, 0.0026859167243252283, 0.0035300496846687895, 0.00444336851103967, 0.0008908345518993731, 0.0017063955098641018, 0.00254229104819418, 0.003490191307388434, 0.0048023462696235725, 0.0007720043278541885, 0.001562835068261924, 0.0023839783868869814, 0.0031983252934047156, 0.004109764419683889, 0.0009114068295775342, 0.0016958838550984359, 0.0025473834286216927, 0.0033011801102582144, 0.004114900316510881, 0.0012826433101621997, 0.0020727670493246126, 0.002863151806743205, 0.00363612663846056, 0.004334124637251141, 0.0007684932035558364, 0.0014495418452415147, 0.002173539650540392, 0.0029009461603244813, 0.003645902441329315, 0.0007721148418779133, 0.0013870431194786263, 0.002242303615858575, 0.0029657926880011037, 0.0036871348709619344, 0.0007259680643802931, 0.0014995057242257253, 0.002342234940088096, 0.003031971154092741, 0.0037534804304106897, 0.000594882804806493, 0.0013207998195616138, 0.001997829244918182, 0.002900992000804228, 0.003589017130747563, 0.0005937834747699128, 0.001150618681386739, 0.0018207973592421585, 0.0024687991422765393, 0.003029211829690372, 0.0007944126289431789, 0.0014415106653165417, 0.0020302499642893047, 0.002645456410255753, 0.0033423211394237873, 0.000802400572961118, 0.0020790252364984076, 0.002932212492998908, 0.0036745702919839807, 0.004265678069170783, 0.0005018278330314059, 0.0012210254508908055, 0.0019675558555026012, 0.002722310699334665, 0.0032832932672580747, 0.0013327213896422827, 0.001944659217065122, 0.00252820175235011, 0.003139077034317145, 0.0037796914076604765, 0.0005136255857323398, 0.0013561381812856978, 0.0019151589049010717, 0.0025535295390281356, 0.0034993282686762448, 0.0005128417696271623, 0.0010633950674233316, 0.0015647289933276777, 0.0023060792634467114, 0.00302799757789163, 0.0006579235221157555, 0.0012890771657478911, 0.0019256082102030267, 0.00245212110150762, 0.0031709325213392244, 0.0006127285756984678, 0.0011833963073602243, 0.0018100320992349575, 0.0026070791132309858, 0.003270534667648187, 0.0006054411014588941, 0.0011877129658931444, 0.0018830292966185496, 0.002428191569672913, 0.0028874709826557576, 0.0006298953945897207, 0.0011953852757686327, 0.0016354755193245512, 0.0022455195819630343, 0.002880541216425535, 0.0007644262233702074, 0.0013281266028139771, 0.0017985829585740547, 0.0024426229861604066, 0.002933631303931485, 0.0004771756725150998, 0.0010263121628961644, 0.0014985757314858318, 0.00215134051667542, 0.002665893650856339, 0.0004943539915966387, 0.0009674649278656775, 0.0015816618414486155, 0.002057743152650464, 0.0026353266659904927, 0.0005025389615227195, 0.0010438751974025694, 0.0015789793719764517, 0.0020603508909209436, 0.002742581287351977, 0.0005338367093510988, 0.0010357973355205117, 0.0015432267229096228, 0.002017758193136263, 0.00288624030201375]"
Epoch,Train_Loss
29,"[0.0012499918256487165, 0.0024829158462396188, 0.0037012109035203435, 0.004925826257016479, 0.006119538074781915, 0.001161654977237477, 0.002315337637893292, 0.003414742686167484, 0.004500433176505465, 0.005578978001570501, 0.0010251578964105173, 0.002067041236813329, 0.003113330873120733, 0.004084178620025892, 0.005054584951961742, 0.001021985206283441, 0.001993404757074949, 0.0029190404875939634, 0.0038895811353410995, 0.004787077703395812, 0.0009309441702706474, 0.0019042050337591092, 0.0028642365912429427, 0.00374692371913365, 0.004596019953238864, 0.000886627405631442, 0.001753552941715016, 0.002682531741486878, 0.003501775084423418, 0.004423380939900374, 0.0008607920478372013, 0.001671066604742483, 0.002518015548962505, 0.003241628999469661, 0.003966067338190159, 0.0007810252053397042, 0.0015861371785652737, 0.0024555554109461164, 0.0032523794735179225, 0.004031466956899947, 0.0007931653191061581, 0.0015416626168900179, 0.0022535129354781464, 0.0030538308920980504, 0.0037682578944358506, 0.0012962426257734539, 0.0020081711616836678, 0.0027276050343232995, 0.0035802097480838037, 0.0042702963372238546, 0.0006702171453908712, 0.0013039684295654296, 0.0019316653644337375, 0.00269547947314607, 0.0032545707205764384, 0.0006855686572419496, 0.0016264735951143153, 0.0024004341574276195, 0.0029932390341237815, 0.003764712910692231, 0.0006558425887292173, 0.0014837953022548132, 0.002246810808903029, 0.0028170684606087307, 0.0036241380306852966, 0.000601935867501908, 0.0012032290867396763, 0.0018455754608667197, 0.002474278522138836, 0.0030327757266389224, 0.0011085676145152885, 0.0017205071649631532, 0.0024149745652655595, 0.003081627292793338, 0.0037557246104008013, 0.0007130853668982242, 0.0013135356662654077, 0.001916914747542694, 0.0026016496209537283, 0.003409140250262092, 0.0005178295664426659, 0.0013312110981019605, 0.0019949804834958887, 0.0029237701512184466, 0.0036954518326190343, 0.0006378857428286256, 0.0012487389059627758, 0.0018450592746253776, 0.0023544123593498677, 0.0028678545831632212, 0.0008679361904368681, 0.001419645878447204, 0.002243502841276281, 0.0030852046533792962, 0.0036113351132689405, 0.0005065167451105198, 0.0012153311737445223, 0.002061860421124627, 0.002622521504634569, 0.0031446775869161145, 0.0004629493360759831, 0.0011808739990747275, 0.0017166301583041665, 0.0023471433976117303, 0.0028429143969752207, 0.00076587685016023, 0.001264372873706978, 0.0018080280207786242, 0.0023079013824462893, 0.0029685222000634974, 0.000503929122155454, 0.00113103477894759, 0.0016297594439081786, 0.002248018609375513, 0.002695217493201504, 0.0007309893600079192, 0.0012321421278624976, 0.0018140658210305607, 0.0023697004398378005, 0.0028735000546239, 0.0006063100670566078, 0.0010655386708363765, 0.001634774248139197, 0.0023183867510627298, 0.00280947841516062, 0.00046726851904091714, 0.0010188077077144333, 0.0014976027432610007, 0.001977631104092638, 0.0026836834835405107, 0.00045890343289415377, 0.0011754924710057364, 0.001637809817530528, 0.0022046779985187438, 0.0028725477827697245, 0.00043418379390940945, 0.0009322467771898798, 0.0013166930094486524, 0.001939522919534635, 0.002676644565678444, 0.0005105463797304811, 0.0010423881867352653, 0.001525216423162893, 0.0023254782812935967, 0.0030128841640568583, 0.0005212929669548484, 0.0009644571672968504, 0.001576276266274332, 0.0021624076266248686, 0.0029044539988541803]"
Epoch,Train_Loss
29,"[0.0012457619995630087, 0.002459315372114422, 0.0036710250277479156, 0.004893855888302587, 0.006100828427226604, 0.0012077369209097214, 0.0023929538245962448, 0.003555407243616441, 0.004710400525261374, 0.005851050224624762, 0.0011001408200304048, 0.002189064667004497, 0.0032341832874201925, 0.004266866155031348, 0.00528046423647584, 0.0009968765643464416, 0.002003812068650702, 0.003024058782753824, 0.003973836417959517, 0.004952489628511316, 0.0009242359930727662, 0.0018520202957281544, 0.0028266328122435497, 0.0037549331408588825, 0.004744126616405839, 0.0009043227925020106, 0.0017267642301671644, 0.002602844638984744, 0.0034964777842289257, 0.004386343515219809, 0.0008043826127252659, 0.0015903041743430772, 0.0023567500234651967, 0.0031626860033564207, 0.004061277613920324, 0.0007889330887994846, 0.0016983337562625146, 0.0025575106484549384, 0.0033352729252406526, 0.0040563997701436524, 0.000865027483771829, 0.002060094801317744, 0.0028027304481057563, 0.003608679651212292, 0.0043639794517965885, 0.0008233263512619403, 0.0015295609706590155, 0.002275088334283909, 0.0029914628357446496, 0.0037399306417513294, 0.0006989440597405955, 0.0013895938777122177, 0.002408284900569114, 0.003102987273400571, 0.0038328726952817256, 0.0007591196268546481, 0.0014375702673647584, 0.002338204584201845, 0.003009685868976497, 0.0037734175930504038, 0.0006539139627408581, 0.001277372857101825, 0.0020058425133969602, 0.0026548641669650037, 0.003315998285758395, 0.0006918371825658975, 0.0013081161515051576, 0.0019330009091802001, 0.002636113487371877, 0.0034186002186366487, 0.000611942475583373, 0.0012152514738195082, 0.0019162119536840615, 0.002530024552545628, 0.0032681208698689436, 0.0006125971048819919, 0.0012646931159396133, 0.0020814479298952248, 0.002603399092409791, 0.003185273699399804, 0.0006530866703065504, 0.001446372120320296, 0.00208919200576654, 0.0028026924213441482, 0.0036968674779940054, 0.000638234034305861, 0.0014070573374002921, 0.002160149422012457, 0.0028425903480593898, 0.0035593386257396025, 0.0005912647327455152, 0.0012995439817925461, 0.0018873261203285025, 0.00250853582590568, 0.003038205980252819, 0.0006569229654905175, 0.0012539441244942802, 0.002017573508895746, 0.002609884117831703, 0.003230244332000989, 0.0005483379684576467, 0.0010563771063540161, 0.0016766761731700735, 0.0022026762441426763, 0.0029261976129868446, 0.0005970726894731281, 0.0011218952531574153, 0.0016264479500906807, 0.002214991906109978, 0.002958300013502105, 0.0006709188974204184, 0.0013720235504022166, 0.0021293292726789204, 0.00266960757119315, 0.0032827573263344645, 0.0006460430241432511, 0.0011963540165364243, 0.0016728074210030693, 0.0023864017614797384, 0.002993413380214146, 0.0006566322551054113, 0.0011631629847678817, 0.0018469861775887112, 0.002394521496876949, 0.0028590761713620993, 0.0008345740182059152, 0.0015356725804946004, 0.0020534908871690767, 0.002567630815906685, 0.0030978304197808275, 0.0005555766370116162, 0.001084902987760656, 0.0015615268114234219, 0.0022015641316646285, 0.0027397984416544937, 0.0004204150608607701, 0.000966486009229131, 0.0014708187199440324, 0.0019909836664921098, 0.002550984991698706, 0.0005340436727058988, 0.0011144703376193008, 0.001809800212122813, 0.0022099780234969965, 0.0028388040206011604, 0.0006412623910342945, 0.0013177881320985425, 0.0018950122544745436, 0.0023177740754199627, 0.002800062003255892]"
Epoch,Train_Loss
